startup_name,domain,round,amount_usd,investor,date,source,scraped_at,headquarters
Big Bang Boom,Defence,Funding Round (Undisclosed),250.0,Mumbai Angels Network,,,2026-04-20,
Big Bang Boom,Defence,Funding Round (Undisclosed),250.0,Vyom Family Office,,,2026-04-20,
Big Bang Boom,Defence,Funding Round (Undisclosed),250.0,SBI,,,2026-04-20,
Big Bang Boom,Defence,Funding Round (Undisclosed),250.0,Asquare Investing,,,2026-04-20,
Big Bang Boom,Defence,Funding Round (Undisclosed),250.0,and others,,,2026-04-20,
Dentalkart,Dental Supplies Marketplace,-,85.0,Malabar Investment,,,2026-04-20,New Delhi
Dentalkart,Dental Supplies Marketplace,-,85.0,Whiteoak,,,2026-04-20,New Delhi
AppsForBharat,Devotional App - Tech,Series B,18000000.0,Fundamentum,,,2026-04-20,Bengaluru
AppsForBharat,Devotional App - Tech,Series B,18000000.0,Susquehanna Asia VC,,,2026-04-20,Bengaluru
AppsForBharat,Devotional App - Tech,Series B,18000000.0,Elevation Capital,,,2026-04-20,Bengaluru
AppsForBharat,Devotional App - Tech,Series B,18000000.0,Peak XV,,,2026-04-20,Bengaluru
AppsForBharat,Devotional App - Tech,Series B,18000000.0,Mirae Asset VC,,,2026-04-20,Bengaluru
Orange Health Labs,Diagnostics & Healthcare,Funding Round,12000000.0,Amazon Smbhav Venture Fund,,,2026-04-20,Bengaluru
Orange Health Labs,Diagnostics & Healthcare,Funding Round,12000000.0,Accel,,,2026-04-20,Bengaluru
Orange Health Labs,Diagnostics & Healthcare,Funding Round,12000000.0,General Catalyst,,,2026-04-20,Bengaluru
Orange Health Labs,Diagnostics & Healthcare,Funding Round,12000000.0,Bertelsmann India Investments,,,2026-04-20,Bengaluru
Orange Health Labs,Diagnostics & Healthcare,Funding Round,12000000.0,Y Combinator,,,2026-04-20,Bengaluru
Redcliffe Labs,Diagnostics - Healthcare,Series C Round,42000000.0,IFU,,,2026-04-20,
Redcliffe Labs,Diagnostics - Healthcare,Series C Round,42000000.0,LeapFrog,,,2026-04-20,
Redcliffe Labs,Diagnostics - Healthcare,Series C Round,42000000.0,HealthQuad,,,2026-04-20,
Redcliffe Labs,Diagnostics - Healthcare,Series C Round,42000000.0,Spark Growth Ventures,,,2026-04-20,
Orange Health,Diagnostics and Healthcare,-,12000000.0,Amazon Smbhav Venture Fund,,,2026-04-20,Bengaluru
CarDekho SEA,Digital Automotive Solutions,External Funding Round,60000000.0,Navis Capital Partners,,,2026-04-20,Singapore
CarDekho SEA,Digital Automotive Solutions,External Funding Round,60000000.0,Dragon Fund,,,2026-04-20,Singapore
Plutos ONE,Digital Services for Banking Sector,Seed Round,2000000.0,StartupXseed,,,2026-04-20,New Delhi
Plutos ONE,Digital Services for Banking Sector,Seed Round,2000000.0,Genesia Ventures,,,2026-04-20,New Delhi
Plutos ONE,Digital Services for Banking Sector,Seed Round,2000000.0,Auxano Capital,,,2026-04-20,New Delhi
Plutos ONE,Digital Services for Banking Sector,Seed Round,2000000.0,Raghuvanshi Investment,,,2026-04-20,New Delhi
Wundrsight,Digital Therapeutics,Seed Round,400000.0,Inflection Point Ventures,,,2026-04-20,Bengaluru
Wundrsight,Digital Therapeutics,Seed Round,400000.0,Social Alpha,,,2026-04-20,Bengaluru
Bookmybai,Domestic Help Services,Pre-Series A,2.0,Inflection Point Ventures,,,2026-04-20,
Matrix Geo Solutions,Drone & Space Tech,Pre-IPO Round,1000000.0,Chittorgarh Infotech Limited,,,2026-04-20,New Delhi
Matrix Geo Solutions,Drone & Space Tech,Pre-IPO Round,1000000.0,Viney Equity Markets LLP,,,2026-04-20,New Delhi
Matrix Geo Solutions,Drone & Space Tech,Pre-IPO Round,1000000.0,Tryrock Capital Trust AIF,,,2026-04-20,New Delhi
Airbound,Drone Technology,Seed Round,1700000.0,Lightspeed,,,2026-04-20,Mumbai
Airbound,Drone Technology,Seed Round,1700000.0,gradCapital,,,2026-04-20,Mumbai
Airbound,Drone Technology,Seed Round,1700000.0,Angel Investors,,,2026-04-20,Mumbai
Marut Dronetech,Drone-tech,Series A,6200000.0,Lok Capital,,,2026-04-20,Hyderabad
IG Drones,DroneTech,Seed Round,1000000.0,India Accelerator,,,2026-04-20,Delhi
NxtQube,Dronetech,Seed Round,,Pontaq VC,,,2026-04-20,Nasik
NxtQube,Dronetech,Seed Round,,Ananta Bizcon LLP,,,2026-04-20,Nasik
NxtQube,Dronetech,Seed Round,,Rushikesh Bhandari,,,2026-04-20,Nasik
NxtQube,Dronetech,Seed Round,,and others,,,2026-04-20,Nasik
Wokelo,Due Diligence Tech,New Funding Round,4000000.0,Not disclosed,,,2026-04-20,New Delhi
Kazam,E-Mobility,Series A3,8000000.0,Vertex Ventures,,,2026-04-20,Bengaluru
Kazam,E-Mobility,Series A3,8000000.0,Avaana Capital,,,2026-04-20,Bengaluru
Kazam,E-Mobility,Series A3,8000000.0,Alteria Capital,,,2026-04-20,Bengaluru
GlobalBees Brands,E-commerce,Investment,4.5,Dynamic IT Solution Private Limited (Subsidiary of Brainbees Solutions),,,2026-04-20,New Delhi
Uppercase,E-commerce,Series B,,Accel,,,2026-04-20,9M
NuvoRetail,E-commerce Marketing,Funding Round,350000.0,Undisclosed,,,2026-04-20,New Delhi
Ather Energy,EV,Funding Round,600.0,National Investment,,,2026-04-20,Bengaluru
Ather Energy,EV,Funding Round,600.0,Infrastructure Fund (NIIF),,,2026-04-20,Bengaluru
ZEVO,EV,Pre-Series A,2000000.0,BizDateUp,,,2026-04-20,Delhi
Neuron Energy,EV Batteries,Series A,20.0,Chona Family,,,2026-04-20,Mumbai
Neuron Energy,EV Batteries,Series A,20.0,Capri Global Family Office,,,2026-04-20,Mumbai
Urja Mobility,EV Battery Leasing,Pre-Series A,100.0,Hindon Mercantil,,,2026-04-20,New Delhi
Urja Mobility,EV Battery Leasing,Pre-Series A,100.0,Mufin Green Finance,,,2026-04-20,New Delhi
Vecmocon,EV Components,Funding Round,10000000.0,Ecosystem Integrity Fund (EIF),,,2026-04-20,New Delhi
Vecmocon,EV Components,Funding Round,10000000.0,Blume Ventures,,,2026-04-20,New Delhi
Vecmocon,EV Components,Funding Round,10000000.0,British International Investment (BII),,,2026-04-20,New Delhi
ALT Mobility,EV Leasing & Management,Series A,10000000.0,Eurazeo,,,2026-04-20,New Delhi
ALT Mobility,EV Leasing & Management,Series A,10000000.0,Shell Ventures,,,2026-04-20,New Delhi
ALT Mobility,EV Leasing & Management,Series A,10000000.0,Twynam Earth Fund,,,2026-04-20,New Delhi
ALT Mobility,EV Leasing & Management,Series A,10000000.0,EV2 Ventures,,,2026-04-20,New Delhi
Ultraviolette,EV Manufacturing,-,130.0,Zoho Corporation,,,2026-04-20,Bengaluru
Ultraviolette,EV Manufacturing,-,130.0,Lingotto Co-Invest Fund I,,,2026-04-20,Bengaluru
Ultraviolette,EV Manufacturing,-,130.0,Mudhal Partners,,,2026-04-20,Bengaluru
Ultraviolette,EV Manufacturing,-,130.0,others,,,2026-04-20,Bengaluru
Hala Mobility,EV-as-a-Service,Pre-Series A,51.0,Srikanth Reddy,,,2026-04-20,Telangana
Hala Mobility,EV-as-a-Service,Pre-Series A,51.0,Snehith Reddy,,,2026-04-20,Telangana
Hala Mobility,EV-as-a-Service,Pre-Series A,51.0,Phani Ramineni,,,2026-04-20,Telangana
Hala Mobility,EV-as-a-Service,Pre-Series A,51.0,Rohan Bajaj syndicate,,,2026-04-20,Telangana
Hala Mobility,EV-as-a-Service,Pre-Series A,51.0,Sarthy Angels,,,2026-04-20,Telangana
Hala Mobility,EV-as-a-Service,Pre-Series A,51.0,Bestvantage,,,2026-04-20,Telangana
Hala Mobility,EV-as-a-Service,Pre-Series A,51.0,HNIs,,,2026-04-20,Telangana
Beco,Eco-Friendly Products,Pre-Series B,10000000.0,Tanglin Venture Partners,,,2026-04-20,Mumbai
Beco,Eco-Friendly Products,Pre-Series B,10000000.0,Titan Capital Winners Fund,,,2026-04-20,Mumbai
Beco,Eco-Friendly Products,Pre-Series B,10000000.0,Manish Choksi,,,2026-04-20,Mumbai
Beco,Eco-Friendly Products,Pre-Series B,10000000.0,Rukam Capital,,,2026-04-20,Mumbai
Beco,Eco-Friendly Products,Pre-Series B,10000000.0,Synergy Capital,,,2026-04-20,Mumbai
Bumboo,Eco-friendly Products,Angel,,Rohan Bhargava,,,2026-04-20,New Delhi
Bumboo,Eco-friendly Products,Angel,,co-founder at CashKaro,,,2026-04-20,New Delhi
Bumboo,Eco-friendly Products,Angel,,UrbanPiper CEO Saurabh Gupta,,,2026-04-20,New Delhi
Bumboo,Eco-friendly Products,Angel,,SpotDraft Founder Shashank Bijapur,,,2026-04-20,New Delhi
Bumboo,Eco-friendly Products,Angel,,and NC Media founder Rajneil Kamath,,,2026-04-20,New Delhi
Acadru,EdTech,Pre-Series A,500000.0,AIG Direct LLC,,,2026-04-20,Gurgaon
Acadru,EdTech,Pre-Series A,500000.0,others,,,2026-04-20,Gurgaon
Bhanzu,EdTech,Funding Round,16500000.0,Epiq Capital,,,2026-04-20,Hyderabad
Eruditus,EdTech,Series F,150000000.0,TPG’s The Rise Fund,,,2026-04-20,Singapore
Innovartan Learning Solutions,EdTech,Pre-seed Funding,5.0,Gokul Rajaram,,,2026-04-20,Noida
Innovartan Learning Solutions,EdTech,Pre-seed Funding,5.0,Amit Singhal,,,2026-04-20,Noida
Invest4Edu,EdTech,Seed Round,3000000.0,Family Offices,,,2026-04-20,Mumbai
Kreedo,EdTech,Series A,4000000.0,Heritas Capital,,,2026-04-20,Bengaluru
Kreedo Early Childhood Solutions,EdTech,Debt Funding,10.0,Recur Club,,,2026-04-20,Bengaluru
ODA Class,EdTech,Series B,500000.0,Skywalker,,,2026-04-20,Bengaluru
ODA Class,EdTech,Series B,500000.0,Daituzi,,,2026-04-20,Bengaluru
ODA Class,EdTech,Series B,500000.0,Matrix Partners China,,,2026-04-20,Bengaluru
PhysicsWallah,EdTech,Series B,210000000.0,Hornbill Capital,,,2026-04-20,
PhysicsWallah,EdTech,Series B,210000000.0,Westbridge Capital,,,2026-04-20,
PhysicsWallah,EdTech,Series B,210000000.0,and Lightspeed Venture Partners,,,2026-04-20,
Sparkl Edventure,EdTech,Seed Round,4000000.0,Rainmatter Foundation (Nithin Kamath),,,2026-04-20,Delhi
Sparkl Edventure,EdTech,Seed Round,4000000.0,Zomato’s Deepinder Goyal,,,2026-04-20,Delhi
Upgrad,EdTech,Additional Investment,60000000.0,Temasek,,,2026-04-20,Mumbai
K12 Techno Services,EdTech - Schools,Investment,40000000.0,Kenro Capital,,,2026-04-20,Bengaluru
Suraasa,EdTech - Teacher Training,New Funding Round,6000000.0,Reach Capital,,,2026-04-20,Gurugram
Suraasa,EdTech - Teacher Training,New Funding Round,6000000.0,ETS Capital,,,2026-04-20,Gurugram
Suraasa,EdTech - Teacher Training,New Funding Round,6000000.0,NB Ventures,,,2026-04-20,Gurugram
Suraasa,EdTech - Teacher Training,New Funding Round,6000000.0,TSM Ventures,,,2026-04-20,Gurugram
Suraasa,EdTech - Teacher Training,New Funding Round,6000000.0,TRTL Ventures,,,2026-04-20,Gurugram
Zinc,Edu-wealth,Seed funding,25500000.0,Nexus Venture Partners,,,2026-04-20,Bengaluru
Zinc,Edu-wealth,Seed funding,25500000.0,Quona Capital,,,2026-04-20,Bengaluru
Zinc,Edu-wealth,Seed funding,25500000.0,EDBI,,,2026-04-20,Bengaluru
Zinc,Edu-wealth,Seed funding,25500000.0,Global Ventures,,,2026-04-20,Bengaluru
Zinc,Edu-wealth,Seed funding,25500000.0,and Saison Capital,,,2026-04-20,Bengaluru
Vedantu,EduTech,Equity Round,,Stride Ventures,,,2026-04-20,2.3M
Primus Senior Living,Elder Care,Seed Round,20000000.0,General Catalyst,,,2026-04-20,Bengaluru
Primus Senior Living,Elder Care,Seed Round,20000000.0,Nikhil Kamath (Zerodha),,,2026-04-20,Bengaluru
Primus Senior Living,Elder Care,Seed Round,20000000.0,Gruhas,,,2026-04-20,Bengaluru
The ePlane Company,Electric Aircraft,Series B,14000000.0,Speciale Invest,,,2026-04-20,Chennai
The ePlane Company,Electric Aircraft,Series B,14000000.0,Antares Ventures,,,2026-04-20,Chennai
The ePlane Company,Electric Aircraft,Series B,14000000.0,Micelio Mobility,,,2026-04-20,Chennai
The ePlane Company,Electric Aircraft,Series B,14000000.0,Naval Ravikant,,,2026-04-20,Chennai
The ePlane Company,Electric Aircraft,Series B,14000000.0,Java Capital,,,2026-04-20,Chennai
The ePlane Company,Electric Aircraft,Series B,14000000.0,others,,,2026-04-20,Chennai
Fresh Bus,Electric Intercity Bus,Series A,87.5,Maniv,,,2026-04-20,Hyderabad
Fresh Bus,Electric Intercity Bus,Series A,87.5,Shell Ventures,,,2026-04-20,Hyderabad
Fresh Bus,Electric Intercity Bus,Series A,87.5,Alteria Capital,,,2026-04-20,Hyderabad
Fresh Bus,Electric Intercity Bus,Series A,87.5,Riverwalk Holdings,,,2026-04-20,Hyderabad
MOOEV Technologies,Electric Vehicles,Seed Funding,4.0,Bizdateup,,,2026-04-20,Chennai
MOOEV Technologies,Electric Vehicles,Seed Funding,4.0,Inflection Point Ventures,,,2026-04-20,Chennai
MOOEV Technologies,Electric Vehicles,Seed Funding,4.0,Spectrum Impact (Aarti Industries Family Office),,,2026-04-20,Chennai
VOICE,Electric Vehicles,Seed Round,5.0,BizDateUp,,,2026-04-20,Delhi
iRasus Technologies,Energy Analytics,Seed Round,4.0,Rohit Rajput,,,2026-04-20,Gurugram
iRasus Technologies,Energy Analytics,Seed Round,4.0,Srikar Reddy (IAN Angel),,,2026-04-20,Gurugram
iRasus Technologies,Energy Analytics,Seed Round,4.0,DFAN,,,2026-04-20,Gurugram
iRasus Technologies,Energy Analytics,Seed Round,4.0,Other Angel Investors,,,2026-04-20,Gurugram
Clean Electric,Energy Storage,Series A,6000000.0,Info Edge Ventures,,,2026-04-20,Pune
Clean Electric,Energy Storage,Series A,6000000.0,Lok Capital,,,2026-04-20,Pune
Clean Electric,Energy Storage,Series A,48.5,Info Edge,,,2026-04-20,Pune
Clean Electric,Energy Storage,Series A,48.5,Pi Ventures,,,2026-04-20,Pune
Clean Electric,Energy Storage,Series A,48.5,Kalaari Capital,,,2026-04-20,Pune
Clean Electric,Energy Storage,Series A,48.5,Angel Investors,,,2026-04-20,Pune
BlueBinaries Engineering and Solutions,"Engineering, Tech Services",Debt and Equity Round,60.0,Anicut Capital,,,2026-04-20,Chennai
UnifyApps,Enterprise AI Platform,Series A,20000000.0,ICONIQ Growth,,,2026-04-20,Gurugram
UnifyApps,Enterprise AI Platform,Series A,20000000.0,Elevation Capital,,,2026-04-20,Gurugram
Connecty AI,Enterprise AI Solutions,Pre-seed Round,1800000.0,Market One Capital,,,2026-04-20,"San Francisco, United States"
Connecty AI,Enterprise AI Solutions,Pre-seed Round,1800000.0,Notion Capital,,,2026-04-20,"San Francisco, United States"
Connecty AI,Enterprise AI Solutions,Pre-seed Round,1800000.0,Marcin Zukowski,,,2026-04-20,"San Francisco, United States"
Connecty AI,Enterprise AI Solutions,Pre-seed Round,1800000.0,Maciej Zawadzinski,,,2026-04-20,"San Francisco, United States"
Zaggle Prepaid Ocean Services,Enterprise FinTech,Funding Round,595.0,Qualified Institutional Placement (Bank of India - largest buyer),,,2026-04-20,Hyderabad
HostBooks,Enterprise SaaS FinTech,Funding Round,5000000.0,Orange Orbit (as part of a $15M Series B funding round),,,2026-04-20,Gurugram
InvestorAi,Equity Investment Platform,Series A,80.0,Ashish Kacholia,,,2026-04-20,London
InvestorAi,Equity Investment Platform,Series A,80.0,Lucky Investment Managers,,,2026-04-20,London
Oneiric11 Gaming,Esports and Gaming Platform,Pre-Series A,1000000.0,NG Family Trust,,,2026-04-20,Chandigarh
Oneiric11 Gaming,Esports and Gaming Platform,Pre-Series A,1000000.0,TAC Holdings,,,2026-04-20,Chandigarh
Fashor,Ethnic Wear,Funding Round,5000000.0,Blume Ventures,,,2026-04-20,Jaipur
Adukale,FMCG,Funding Round,,NuVentures,,,2026-04-20,Bangalore
Troo Good,FMCG,Equity Round,8600000.0,Oaks Asset Management,,,2026-04-20,Hyderabad
Mitra,FMCG - D2C,Pre-Series A,11.0,Bestvantage Investments,,,2026-04-20,Mumbai
Mitra,FMCG - D2C,Pre-Series A,11.0,Dubai-based Family Office,,,2026-04-20,Mumbai
Theater,Fashion,Pre-Series A,1500000.0,Prath Ventures,,,2026-04-20,Chandigarh
Theater,Fashion,Pre-Series A,1500000.0,Existing Angel Investors,,,2026-04-20,Chandigarh
Giva,FashionTech,Series B,,Premji Invest,,,2026-04-20,12M
Laiqa Wellness,Femtech,Seed Round,15.0,IvyCap Ventures,,,2026-04-20,Gurgaon
Bluecopa,FinOps Automation,Pre-Series A,1800000.0,Blume Ventures,,,2026-04-20,
Bluecopa,FinOps Automation,Pre-Series A,1800000.0,Dallas Venture Capital,,,2026-04-20,
Bluecopa,FinOps Automation,Pre-Series A,1800000.0,Venture Catalysts,,,2026-04-20,
Care.fi,FinTech,Debt Funding,8.0,Wint Wealth,,,2026-04-20,Bengaluru
Care.fi,FinTech,Debt Funding,8.0,Caspian,,,2026-04-20,Bengaluru
CredFlow,FinTech,Pre-Series B,3700000.0,Inflexor Ventures,,,2026-04-20,New Delhi
CredFlow,FinTech,Pre-Series B,3700000.0,Singapore-based family office,,,2026-04-20,New Delhi
Drip Capital,FinTech,Equity & Debt,113000000.0,GMO Payment Gateway,,,2026-04-20,"Palo Alto, US"
Drip Capital,FinTech,Equity & Debt,113000000.0,SMBC,,,2026-04-20,"Palo Alto, US"
FINQY,FinTech,Funding Round,2000000.0,Angel Bay India Accelerator,,,2026-04-20,Mumbai
FINQY,FinTech,Funding Round,2000000.0,Family Offices,,,2026-04-20,Mumbai
FINQY,FinTech,Funding Round,2000000.0,Private Investors,,,2026-04-20,Mumbai
FlexiLoans,FinTech,Non-convertible debt,75.0,JM Financial,,,2026-04-20,Mumbai
GrayQuest,FinTech,Series B Round,53.0,Pravega Fund,,,2026-04-20,
GrayQuest,FinTech,Series B Round,53.0,IIFL Fintech Fund,,,2026-04-20,
Infibeam Avenues,FinTech,Acquisition,54.0,Acquired 54% in Rediff.com India Ltd,,,2026-04-20,"GiFT, Gandhinagar"
IppoPay,FinTech,Funding Round,,Mithun Sacheti,,,2026-04-20,Chennai
IppoPay,FinTech,Funding Round,,Siddhartha Sacheti,,,2026-04-20,Chennai
Kaleidofin,FinTech,New Round,13800000.0,Rabo Partnerships B.V.,,,2026-04-20,
Kaleidofin,FinTech,New Round,13800000.0,Michael & Susan Dell Foundation,,,2026-04-20,
Kaleidofin,FinTech,New Round,13800000.0,Oikocredit,,,2026-04-20,
Kaleidofin,FinTech,New Round,13800000.0,Omidyar Network,,,2026-04-20,
Navanc,FinTech,Seed Round,1000000.0,Prarambh Ventures,,,2026-04-20,Bengaluru
Navanc,FinTech,Seed Round,1000000.0,Inflection Point Ventures (IPV),,,2026-04-20,Bengaluru
Navanc,FinTech,Seed Round,1000000.0,Brigade REAP,,,2026-04-20,Bengaluru
Navanc,FinTech,Seed Round,1000000.0,angel investors,,,2026-04-20,Bengaluru
OneCard,FinTech,Series D,28500000.0,Better Tomorrow Ventures,,,2026-04-20,Pune
OneCard,FinTech,Series D,28500000.0,Peak XV,,,2026-04-20,Pune
OneCard,FinTech,Series D,28500000.0,Z47,,,2026-04-20,Pune
PeLocal,FinTech,Seed Funding,2000000.0,Unicorn India Ventures,,,2026-04-20,Chennai
ProFinTech Technologies,FinTech,Seed Round,1400000.0,Family Offices,,,2026-04-20,Hyderabad
ProFinTech Technologies,FinTech,Seed Round,1400000.0,HNIs,,,2026-04-20,Hyderabad
RaptorX,FinTech,Pre-Seed,4.0,PeakXV Spark,,,2026-04-20,India
RaptorX,FinTech,Pre-Seed,4.0,EagleWings Ventures,,,2026-04-20,India
RaptorX,FinTech,Pre-Seed,4.0,Point One Capital,,,2026-04-20,India
Slice,FinTech,New Funding Round,71.7,Rajan Bajaj (Founder & CEO),,,2026-04-20,Bengaluru
Snapmint,FinTech,Debt and Equity Round,18000000.0,Prashasta Seth (Prudent Investment Manager),,,2026-04-20,Mumbai
Snapmint,FinTech,Debt and Equity Round,18000000.0,Perpetuity Ventures,,,2026-04-20,Mumbai
Snapmint,FinTech,Debt and Equity Round,18000000.0,Pegasus Fininvest,,,2026-04-20,Mumbai
SuperYou,FinTech,Series A,,Nithin,,,2026-04-20,Mumbai
SuperYou,FinTech,Series A,,Nikhil Kamath,,,2026-04-20,Mumbai
SuperYou,FinTech,Series A,,co-founders of Zerodha-backed venture firm Rainmatter,,,2026-04-20,Mumbai
Syfe,FinTech,Funding Round,27000000.0,Valar Ventures,,,2026-04-20,Gurugram
Syfe,FinTech,Funding Round,27000000.0,Unbound,,,2026-04-20,Gurugram
Syfe,FinTech,Funding Round,27000000.0,two UK family offices,,,2026-04-20,Gurugram
The Money Club,FinTech,Series A,2500000.0,Prudent Investment Managers,,,2026-04-20,Noida
TransBnk,FinTech,Series A,4000000.0,8i Ventures,,,2026-04-20,New Delhi
TransBnk,FinTech,Series A,4000000.0,Accion Venture Lab,,,2026-04-20,New Delhi
TransBnk,FinTech,Series A,4000000.0,GMO Venture Partners,,,2026-04-20,New Delhi
TransBnk,FinTech,Series A,4000000.0,Ratio Ventures,,,2026-04-20,New Delhi
TransBnk,FinTech,Series A,4000000.0,Force Ventures,,,2026-04-20,New Delhi
TransBnk,FinTech,Series A,4000000.0,family offices,,,2026-04-20,New Delhi
TransBnk,FinTech,Series A,4000000.0,angels,,,2026-04-20,New Delhi
Yubi,FinTech,Equity capital,30000000.0,Gaurav Kumar,,,2026-04-20,Chennai
ZFunds,FinTech,Seed,25.0,Elevation Capital,,,2026-04-20,Gurugram
Curie Money,FinTech Platform,Seed Round,1200000.0,India Quotient,,,2026-04-20,Bengaluru
Curie Money,FinTech Platform,Seed Round,1200000.0,institutional,,,2026-04-20,Bengaluru
Curie Money,FinTech Platform,Seed Round,1200000.0,angel investors,,,2026-04-20,Bengaluru
ZenStatement,Finance Automation and Cash Flow Management,Investment Round,1620000.0,3One4 Capital,,,2026-04-20,Bengaluru
ZenStatement,Finance Automation and Cash Flow Management,Investment Round,1620000.0,Boldcap VC,,,2026-04-20,Bengaluru
ZenStatement,Finance Automation and Cash Flow Management,Investment Round,1620000.0,Atrium Angels,,,2026-04-20,Bengaluru
Annapurna Finance,Financial Services,Multilateral ECB Transaction,109500000.0,Undisclosed,,,2026-04-20,Bhubaneswar
LoanKuber,Financial Services,Pre-Series B,3500000.0,TRTL VC,,,2026-04-20,New Delhi
LoanKuber,Financial Services,Pre-Series B,3500000.0,Inflection Point Ventures,,,2026-04-20,New Delhi
LoanKuber,Financial Services,Pre-Series B,3500000.0,and others,,,2026-04-20,New Delhi
NeoGrowth,Financial Services,Debt,5000000.0,Symbiotics Group,,,2026-04-20,Mumbai
Two Point O Capital,Financing Platform,Seed Funding,6300000.0,Omnivore,,,2026-04-20,Mumbai
Zomato,Food Delivery Platform,Qualified Institutions Placement (QIP),8500.0,Undisclosed,,,2026-04-20,Gurugram
Hangyo,Food and Beverage,Venture Funding,25000000.0,Faering Capital,,,2026-04-20,Mangalore
CURRYiT,Food and Beverages,Seed Round,4.5,RK Family Trust,,,2026-04-20,New Delhi
CURRYiT,Food and Beverages,Seed Round,4.5,Tangent Advisors,,,2026-04-20,New Delhi
CURRYiT,Food and Beverages,Seed Round,4.5,Freeflow Ventures,,,2026-04-20,New Delhi
First Coffee,FoodTech,Seed Round,,BEENEXT,,,2026-04-20,1.2M
The Health Factory,FoodTech,Seed Round,,Peak XV Partner’s accelerator program Surge,,,2026-04-20,3.5M
Rebel Foods,Foodtech,Series G,210000000.0,Temasek,,,2026-04-20,Mumbai
Rebel Foods,Foodtech,Series G,210000000.0,Evolvence,,,2026-04-20,Mumbai
Yoho,Footwear,New Funding Round,27.0,Gulf Islamic Investments (GII),,,2026-04-20,Delhi
Wooden Street,Furniture & Home Decor,Series C,354.0,Premji Invest,,,2026-04-20,Jaipur
ARYA,GPS Renewables',Mezzanine financing,100.0,Incred,,,2026-04-20,Bengaluru
ARYA,GPS Renewables',Mezzanine financing,100.0,Spark Capital,,,2026-04-20,Bengaluru
Nazara Technologies,Gaming,Preferential Issue,855.0,SBI Mutual Fund,,,2026-04-20,Mumbai
Nazara Technologies,Gaming,Preferential Issue,855.0,Caratlane founder Mithun Sacheti,,,2026-04-20,Mumbai
Nazara Technologies,Gaming,Preferential Issue,855.0,Aamara Capital,,,2026-04-20,Mumbai
Nazara Technologies,Gaming,Preferential Issue,855.0,Think Investments among others,,,2026-04-20,Mumbai
GameEon,Gaming - Game Development,Funding Round,1000000.0,SucSEED Indovation Fund,,,2026-04-20,Mumbai
GameEon,Gaming - Game Development,Funding Round,1000000.0,ICE VC,,,2026-04-20,Mumbai
GameEon,Gaming - Game Development,Funding Round,1000000.0,IAN,,,2026-04-20,Mumbai
GameEon,Gaming - Game Development,Funding Round,1000000.0,CD EQUIFINANCE,,,2026-04-20,Mumbai
GameEon,Gaming - Game Development,Funding Round,1000000.0,Nexus Global Opportunities Fund,,,2026-04-20,Mumbai
Nodwin Gaming,Gaming and Entertainment,Convertible Preferred Stock,64.0,Nazara Technologies,,,2026-04-20,Gurugram
Sportskeeda,Gaming and Media,-,8140000.000000001,Undisclosed,,,2026-04-20,Bengaluru
Nazara Technologies,"Gaming, Media",Acquisition,27000000.0,Acquired Fusebox Games Limited,,,2026-04-20,Mumbai
Nazara Technologies,"Gaming, Media",Acquisition,,Acquired additional 48.42% in Paper Boat Apps (PBA),,,2026-04-20,Mumbai
Alchemyst AI,Gen-AI SaaS,Pre-Seed Round,300000.0,Inflection Point Ventures,,,2026-04-20,Mumbai
Alchemyst AI,Gen-AI SaaS,Pre-Seed Round,300000.0,100Unicorns,,,2026-04-20,Mumbai
Alchemyst AI,Gen-AI SaaS,Pre-Seed Round,300000.0,Early Seed Ventures,,,2026-04-20,Mumbai
Arya.ag,Grain Commerce,Financing Round,19800000.0,US International Development Finance Corporation,,,2026-04-20,Noida
Lifechart,Gut Wellness,New Funding Round,500000.0,Prajay Advisors LLP,,,2026-04-20,Gurugram
Lifechart,Gut Wellness,New Funding Round,500000.0,Angel Investors,,,2026-04-20,Gurugram
AdvantageClub.ai,HRTech,-,4000000.0,Axilor Ventures,,,2026-04-20,Gurugram
jhana.ai,HRTech,Seed Round,,Girish Mathrubootham,,,2026-04-20,$1.6 million
Healthify,Health & Wellness,New Funding Round,20000000.0,Khosla Ventures,,,2026-04-20,Bengaluru
Healthify,Health & Wellness,New Funding Round,20000000.0,LeapFrog Investments,,,2026-04-20,Bengaluru
Healthkart,Health Supplements,Funding Round,153000000.0,ChrysCapital,,,2026-04-20,Gurugram
Healthkart,Health Supplements,Funding Round,153000000.0,Motilal Oswal Alternates,,,2026-04-20,Gurugram
Ai Health Highway,HealthTech,Seed Round,1000000.0,Turbostart,,,2026-04-20,Bengaluru
Aikenist,HealthTech,Seed Round,,Venture Catalysts,,,2026-04-20,Bengaluru
Dezy,HealthTech,Additional Funding,6000000.0,Alphawave,,,2026-04-20,Bengaluru
Dezy,HealthTech,Additional Funding,6000000.0,Chiratae Ventures,,,2026-04-20,Bengaluru
Dezy,HealthTech,Additional Funding,6000000.0,Peak XV’s Surge,,,2026-04-20,Bengaluru
GoodLives,HealthTech,Pre-Seed,1.1,IIM Lucknow,,,2026-04-20,Gurugram
GoodLives,HealthTech,Pre-Seed,1.1,Rabindranath Tagore University (RNTU),,,2026-04-20,Gurugram
GoodLives,HealthTech,Pre-Seed,1.1,Build3,,,2026-04-20,Gurugram
